"","ORF.Max.Len","ORF.Max.Cov","Seq.lnc.Dist","Seq.pct.Dist","Seq.Dist.Ratio","Signal.Peak","SNR","Signal.Min","Signal.Q1","Signal.Q2","Signal.Max"
"SPENT001858",195,0.0431511396326621,-59.4356953550667,-53.2392196561816,1.11638930357924,5.20694731789191,0.0761946296371319,4.18335494175385,4.81987344289109,5.59495188273382,20.6909924923751
"lnc-KHDRBS3-10:1",210,0.871369294605809,-54.4303199671296,-48.7862255690129,1.11569032718328,0.0720914435317964,0.0201914673872029,0.227907144071842,0.269701048482045,0.290827538270919,0.589086917509713
"lnc-PAX9-6:1",147,0.227906976744186,-79.7636857612572,-71.7913792123337,1.1110482433461,0.782812171002173,0.0850759358632027,0.835600439249073,0.998715140899052,1.09072714902981,2.19703267261116
"SPENT004901",345,0.184986595174263,-32.1079586722167,-28.5272239146696,1.1255199162827,1.39552476520516,0.0514339333836866,2.08756427660664,2.30328012353747,2.52465996086794,18.398262659682
"lnc-UCK2-1:1",159,0.073953488372093,-73.3165072761213,-66.0468421742735,1.11006832215635,0.66080630090655,0.0211261765602491,2.27437375913062,2.55786978473816,2.96106421511472,10.6949233516736
"SPENT000996",282,0.496478873239437,-39.9447565475413,-36.0001695559386,1.10957134480918,2.1999543504671,0.265702832164011,0.560601149050549,0.689709370700163,0.879682432193043,2.1999543504671
"SPENT001691",2100,0.852272727272727,-3.55986059865157,-3.30209035140078,1.07806274808363,12.3822341493249,0.351245151275349,2.96135095043254,3.42042256081737,4.176585071328,12.3822341493249
"GPC6-AS1:1",126,0.193846153846154,-94.6797209300141,-85.2851961735153,1.1101542257977,0.228343193980315,0.0234088653484746,0.594780039709393,0.646584579095802,0.751874484014661,1.63281934132257
"lnc-SLC37A2-1:2",93,0.278443113772455,-131.345373323608,-118.373780391169,1.1095816395284,0.211622990539923,0.0437487532861514,0.389971918134814,0.408712791255544,0.471643936269206,0.714072368139901
"lnc-TRMT2B-1:1",285,0.0886194029850746,-39.355213035071,-35.0819849608946,1.12180690684805,4.3916682860181,0.0910659971266876,3.07575627228597,3.55730013858057,4.38523005552956,14.5525949588264
"lnc-TRIM13-5:1",177,0.299492385786802,-65.6601839886968,-58.6909005771668,1.11874555242796,0.704853344895817,0.0784254141401396,0.551164181858948,0.632028920081021,0.727692117245359,1.75204381147016
"SPENT001237",177,0.247899159663866,-65.6174786378376,-58.9219106350465,1.11363460435393,0.568262954546504,0.0531981302521095,0.651231589567016,0.705715870352803,0.763282422348516,1.50192512758822
"lnc-GNAQ-5:1",93,0.200431034482759,-130.885015334011,-117.886544139838,1.11026255192241,0.734291208459022,0.10455157458778,0.463628964537546,0.491027693960764,0.543729581938301,1.15692325570149
"SPENT004145",399,0.52431011826544,-26.8853952112368,-24.2404139772825,1.10911452405199,1.61417208714003,0.151181598151754,0.929603893156486,1.08381627828918,1.3532426157031,2.77120833357442
"SPENT005472",534,0.857142857142857,-19.4463159979076,-17.336855255272,1.12167493536604,0.547254194622541,0.0612006010760523,0.695165889409737,0.758323764799281,0.898233998031524,4.07512794464995
"SPENT000058",255,0.791925465838509,-44.1615307829171,-39.6047488751884,1.1150564524999,0.240653861798202,0.0511456661726531,0.364958992100887,0.394073610124502,0.46367608881234,0.681476247044072
"SPENT003742",207,0.0989010989010989,-55.3783529587873,-49.758247253528,1.11294822497713,1.83089720465253,0.0602347184273708,2.34029345580104,2.72262216940844,3.09711494460261,10.1883595863842
"lnc-FAM192A-2:1",153,0.227678571428571,-76.7428932245047,-68.9275749094238,1.11338449561516,0.941092642446412,0.0955500328043882,0.785715632127009,0.912228885706773,0.97750077586238,2.24790724020451
"lnc-KLF15-2:3",225,0.885826771653543,-50.5268848493931,-45.3243813829687,1.11478377217034,0.37151658544848,0.103936606751006,0.292729869308975,0.323873052787814,0.37151658544848,0.862256208460292
"lnc-MED4-2:1",402,0.465816917728853,-26.6334991460026,-23.7452233146641,1.12163607783612,3.32008174694242,0.266238174062056,0.907617113754249,0.99315157400069,1.22267755051648,3.32008174694242
"lnc-RAVER2-3:1",117,0.302325581395349,-102.322195300918,-92.1634196262192,1.11022568081674,0.185067709933473,0.0321416183329628,0.327936255741092,0.379181441139236,0.487731160558807,0.863295864399579
"lnc-MAP3K7-3:3",99,0.160194174757282,-122.429734037993,-110.351196268749,1.1094554311838,0.784575750000001,0.0872170507245245,0.767939220203672,0.82377346372352,1.07512506201487,2.4643583420927
"SPENT004121",300,0.626304801670146,-36.9390377698624,-33.2247358849487,1.11179327046498,0.465682044842044,0.0677662122164798,0.559535441233532,0.606512311379411,0.712152142887835,1.22684363413304
"lnc-TOMM5-2:1",93,0.306930693069307,-130.640872289226,-117.760812650256,1.10937475166058,0.342323809347365,0.0774924589829546,0.351913921785803,0.388208183503321,0.437324702263562,0.646264851280811
"lnc-GABPA-2:1",111,0.283163265306122,-108.619107330016,-97.801136306794,1.11061191548211,0.29945942264302,0.0500578794541421,0.330860346613802,0.405412540626768,0.457313909693692,0.889167804311273
"CYP1B1-AS1:41",183,0.618243243243243,-62.7312748488979,-56.5295834045528,1.1097070077443,0.518515601502764,0.121538200509847,0.352774972045565,0.391275073573814,0.449774424851389,0.719237611116657
"lnc-NUFIP1-1:4",108,0.260869565217391,-111.82169244854,-100.748219035264,1.10991234901532,0.243857038746635,0.0401464611172917,0.48551425,0.513722080866235,0.589219239156929,1.19268496527902
"FAM181A-AS1:7",162,0.386634844868735,-72.3654609345497,-64.9117958981407,1.11482758924288,0.485478103787892,0.0774598950677093,0.409206129947959,0.42661471236184,0.460870737733719,0.921617340836866
"lnc-GADD45G-5:4",132,0.281449893390192,-89.8922795269625,-80.6475882659285,1.11463072188285,0.485639002547227,0.06664689440489,0.387899990601074,0.427142555398667,0.485639002547227,0.964037942982023
"SPENT000815",279,0.36046511627907,-39.8807965159019,-35.7551239026362,1.11538689180606,1.11881933333099,0.100299842158764,0.875398755045188,1.00835300999998,1.1394875193248,2.581429813872
"lnc-AGT-6:6",123,0.144705882352941,-97.0089302755434,-87.5202427404145,1.10841706144797,2.40153953437792,0.19521732549994,0.908295085648952,1.06855907305372,1.33332517810425,3.02147596529045
"SPENT006615",237,0.442164179104478,-47.8871423618585,-42.9092881203238,1.11600878177182,0.76160789865864,0.0969376896579102,0.550957839704152,0.64436576042304,0.764074871827934,1.31111893739136
"lnc-TGDS-1:2",189,0.460975609756098,-61.2262993228466,-54.8311951887047,1.11663258683552,0.310553792848001,0.0511938276813268,0.377640164965761,0.409690457731657,0.540259246120166,1.38590578976063
"ENST00000630097",168,0.277227722772277,-69.3311737388987,-62.4680546030577,1.10986606161264,2.10566530754376,0.233100429714528,0.603306616120545,0.743722277749229,0.79078103936952,2.10566530754376
"SPENT004038",420,0.502994011976048,-25.5251084305377,-22.7369599006738,1.12262626762962,1.15100061116591,0.0919549643208421,0.778719210618814,0.832096251994775,0.938462425400917,2.07207220475644
"ENST00000653900",267,0.132440476190476,-41.9809629232167,-37.5226207820355,1.11881745060078,1.79117189812742,0.0610188050547495,2.31586406411638,2.54888892743306,2.91758187840702,14.637722212665
"SPENT005359",186,0.0599033816425121,-62.2281741361109,-55.7622183925243,1.11595585559511,1.0555816960105,0.0230908240588919,3.16005226143492,3.57940373822838,4.30051290067443,25.9183861317074
"LINC02339:4",252,0.292343387470998,-44.8401384878074,-40.1149294956206,1.11779178105505,0.610613850806629,0.0465427748721463,0.689607963630564,0.790875539986606,0.860310054530565,2.99420082472076
"SPENT001111",285,0.488013698630137,-39.008964549739,-34.7608200569943,1.12221070981005,1.16096578344775,0.132395073315727,0.530810190956268,0.556619718984456,0.688852196283134,1.62328382210184
"lnc-KIFAP3-2:5",252,0.118476727785614,-44.88800598859,-40.2926955723499,1.11404822514266,2.34329317979421,0.0732873928556056,1.89923561561711,2.23687175515096,2.58945827930432,7.73174912177258
"lnc-MTRR-1:1",105,0.355932203389831,-115.313354177908,-103.865804743306,1.11021480517956,0.13741053275392,0.0310965081773156,0.278280928787924,0.327088363105852,0.368506368310195,0.853553564470871
"SPENT001867",273,0.0355376204113512,-40.9977598740072,-36.6688496537264,1.11805415935214,10.6425237399316,0.0941521433732268,7.79198783132782,8.83585544818885,10.4031132138735,60.4939230497999
"SPENT005241",264,0.457538994800693,-42.5401797120298,-38.0048743251449,1.11933483447633,0.649681903091317,0.0748005594352679,0.564433255886919,0.635902855964796,0.716310334202511,1.33483142156348
"SPENT003755",465,0.520716685330347,-22.5146828304337,-20.1184979094174,1.11910356984925,0.914165288095128,0.0704692016827954,1.09273713929685,1.26205930645033,1.48766643433677,3.0773445010155
"SPENT000129",192,0.445475638051044,-60.1308296500081,-53.9587536541958,1.11438507337229,1.38843355661553,0.223790783146223,0.445506349337899,0.482871157819719,0.5288386852139,1.38843355661553
"SPENT000452",333,0.409594095940959,-32.7342023248305,-29.2906903655109,1.11756335942748,0.782917481779465,0.0657156671556715,0.844277371223217,0.976136579000575,1.21502110355328,2.75775205270918
"SPENT002274",201,0.379962192816635,-57.112642316236,-51.2868020479094,1.11359336195079,1.03730128427219,0.131084816255032,0.493403520806766,0.643706151869975,0.69128907730483,1.96913560514169
"lnc-FAH-1:1",210,0.213631739572737,-54.6727146634503,-49.0073727921459,1.11560182781747,0.42246755719537,0.0293907150095674,1.09514524773085,1.20864708164691,1.33848148368913,2.54014390402093
"lnc-LRRIQ1-3:1",129,0.141137855579869,-92.1417033375833,-82.828211816512,1.11244346964418,0.365270620042369,0.0254358128823175,0.680016634385758,0.757368172801105,0.86152266159463,1.46314004954474
"lnc-THOC2-5:4",141,0.267552182163188,-83.8585673616644,-75.3922858599074,1.11229638954692,0.505486523901508,0.0664634978611257,0.6239442378782,0.684716797365736,0.79793152932281,3.48185342533055
"lnc-MAP3K13-3:1",165,0.0920758928571429,-70.8790474420259,-63.4354857145292,1.11734065946928,3.04736660549512,0.117450552321596,2.06614549477669,2.27953420262812,2.60627512461,7.76175072658523
"ENST00000685316",177,0.0917573872472784,-65.510026858128,-58.9577558984061,1.11113501285586,6.47091207000006,0.230704671828597,2.11465119228524,2.30551694169401,2.67654967256053,6.47091207000008
"lnc-MTRNR2L11-6:2",174,0.0956569543705333,-66.8123609545431,-59.944900888804,1.11456287297026,3.48635186981586,0.128802904826969,1.86952108587882,2.11793442669446,2.38316706815075,5.52561619962957
"LINC02369:19",279,0.36139896373057,-40.2955569605499,-36.0676766892954,1.11722075440776,0.451947632735075,0.0410528006433671,0.9157612498076,1.0726542256837,1.15910678937659,2.75302517696276
"lnc-PCSK5-1:1",96,0.209606986899563,-126.593317586037,-114.080817912263,1.10968101301129,0.630842822924002,0.0921121612493294,0.428186869151592,0.51011660054942,0.615636971883893,1.20353454361337
"SPENT003617",660,0.474137931034483,-14.9107045800395,-13.2110144160319,1.1286570516451,1.75420272977057,0.0887961661680945,1.80454067991308,1.98953260089172,2.2758547725199,5.72145725055
"lnc-UQCRFS1-1:3",306,0.271517302573203,-35.7535468830581,-32.1338084585505,1.11264579575673,1.2494266201121,0.0791087076340498,1.40848998472702,1.61041058403505,1.89620438901711,7.39668699326566
"lnc-HDDC2-10:1",249,0.042790857535659,-45.3950424808151,-40.6116629980564,1.11778339347955,5.28900920798485,0.0600215426211318,5.15762918118566,5.68201382156657,6.61536686307757,47.455429619218
"ENST00000693333",252,0.160919540229885,-44.9540173360148,-40.6557724596737,1.10572286827423,4.16599985261805,0.188173492029686,2.02963767633198,2.27408624281814,2.73881642404259,10.8163051425872
"SPENT003408",135,0.0764006791171477,-88.0807184198199,-79.3960676215136,1.10938389089629,0.904313499030391,0.0356608947038774,1.86895279210278,2.11654933119284,2.48836039909226,6.87782524897797
"SPENT005311",483,0.612167300380228,-21.5505796766919,-19.5674835699725,1.10134650680186,3.80566974999999,0.347539193823351,0.995507171036669,1.09127320238803,1.31015499508057,3.80566974999999
"SPENT000454",213,0.373029772329247,-53.5418394326479,-48.3164366774867,1.10814958872155,3.06116490041188,0.383561019280097,0.704023567395357,0.799087651622401,1.00915288998373,3.06116490041188
"SPENT003330",231,0.303547963206308,-49.2502819734644,-44.2859610971054,1.1120969434416,0.953841286403743,0.0848415573115541,0.726127102231603,0.781192797537609,0.877328875904923,2.11831354125433
"SPENT005551",198,0.0803897685749086,-58.5882023385489,-52.6756073683294,1.11224540666188,6.52642113168988,0.176817641421997,2.45056505340845,2.7262063145464,3.12660416481624,8.42088764220382
"SPENT003588",618,0.150548112058465,-16.7180330340706,-14.6336660208229,1.14243642094071,6.30925432420722,0.103752509547014,4.14631885923698,4.67182186916089,5.22089916685454,18.6886021875425
"lnc-GPR132-1:3",135,0.473684210526316,-88.1029609000694,-79.5268543487756,1.10783912706621,0.268176257741143,0.0662570977445378,0.3627191599821,0.394786579022219,0.427203926335595,1.02001584848285
"SPENT005819",294,0.0932741116751269,-37.6203367489557,-33.6936061404205,1.11654230752773,1.00494661725697,0.0215314409348001,3.044898670915,3.50714199430695,4.16727061110732,22.7931471371811
"KANSL1-AS1:2",156,0.30174081237911,-75.3251443285454,-67.7507302973797,1.11179826398799,0.980921908899072,0.130348620901873,0.630307198082277,0.673747225775017,0.738756204770027,1.77481311968708
"SPENT006662",360,0.03154021377256,-30.1840878000741,-26.8632117410265,1.12362170581323,11.2464575315735,0.0661196063299269,11.3897923552922,12.8559470493117,15.0270417592315,44.1971769743663
"lnc-ERLIN1-2:3",282,0.665094339622642,-39.6099999955566,-35.3710305306207,1.11984297322823,0.407233023729683,0.0659845203259506,0.503995126957656,0.533881784255436,0.652454520152773,1.48378432235541
"lnc-MFAP5-1:1",147,0.119804400977995,-80.4337803232058,-72.0771113138407,1.11594067599322,0.816858108466445,0.043036879399578,0.940327090952155,1.02124486034552,1.17830812450938,2.2096121710758
"SPENT002405",144,0.247422680412371,-81.6341411332287,-73.6765895342463,1.10800651399972,1.75026331206051,0.230326000666878,0.842633719674524,0.911881412949077,1.07148805378358,2.02930817179818
"lnc-KCNA4-6:1",108,0.368600682593857,-111.236129380403,-100.371032988708,1.10824932321776,0.477558423613232,0.115747175963718,0.303605025928687,0.332379404223662,0.364690255598035,0.69324760085164
"SPENT003863",213,0.149264190609671,-54.0301533977418,-48.1944303308155,1.12108708468736,0.352818623217291,0.016178529802621,1.32176011737648,1.49648567295983,1.7117830034464,4.4493522741671
"lnc-NEUROG3-7:1",204,0.389312977099237,-56.3188357154017,-50.3696688598356,1.11811010455758,0.327769051922563,0.0440193415293907,0.594635784649539,0.642168429174292,0.84198553435257,2.20960093966307
"lnc-WDR11-7:1",177,0.621052631578947,-65.8390594888568,-59.2440094723656,1.11132011616411,0.33898432,0.0814767032344375,0.33898432,0.356546190483315,0.423015342525296,0.615877717396157
"LINC01723:32",339,0.434058898847631,-32.332827715473,-28.8304373545128,1.12148238744675,0.81780869683083,0.072559383346241,0.904072819869383,0.989230235831544,1.17660755437569,3.75171156749706
"lnc-ASF1A-3:1",243,0.682584269662921,-46.5425212374808,-41.580127570412,1.11934532087872,0.202226582869599,0.0371684899441949,0.325842617551324,0.391781972663665,0.432765922404574,0.58845196800005
"SPENT004075",339,0.178986272439282,-32.4280803662109,-28.8312048212262,1.12475633839404,1.79113662054764,0.0632605445961508,1.81890482693941,2.03560014814742,2.43750546194258,9.70575828074701
"LINC01124:1",291,0.143632773938796,-38.4412266291386,-34.3635748012511,1.11866203826207,2.21279217893772,0.0748732514229445,2.27672071991176,2.72131750425948,3.06246798613443,6.38494844877631
"lnc-ZEB1-7:1",273,0.350899742930591,-41.1762150200437,-36.7416305169143,1.12069645360698,0.116258321768484,0.00985965551106956,0.724299099757283,0.847159989846771,1.06929149125112,2.58322238531276
"SPENT006269",330,0.906593406593407,-33.3230619190684,-29.991991618171,1.11106532514764,0.719214836599634,0.138532359251028,0.452095353292204,0.518780558779456,0.564665786607094,0.870546972367173
"GPC5-AS1:5",123,0.325396825396825,-97.172172845119,-87.4620492992536,1.11102099280388,0.536987027423238,0.0969774701579143,0.344590148533937,0.419217796723858,0.477962027240235,1.38507978106601
"lnc-BRD1-22:1",231,0.107893507706679,-49.1816334694228,-44.1265968479982,1.11455759071649,3.36580860801713,0.107201249092112,2.57919610591274,2.91033619940079,3.36704707415612,6.94353109487113
"SPENT004966",264,0.0233938856889677,-42.6197185223282,-38.021852699259,1.12092692745503,3.68991784996587,0.0220121144860226,10.9267170119209,12.3093737659997,14.5681799740762,75.6489877010003
"lnc-WDR66-2:1",201,0.403614457831325,-57.3629777286883,-51.5322413314944,1.11314734710812,1.04069269,0.14551789520599,0.575075030908531,0.649244337055308,0.687763569434305,1.37225909693171
"lnc-EPN2-1:10",84,0.214285714285714,-146.126063171755,-131.830871885431,1.1084358396624,0.69475961065515,0.122630723903384,0.408243235306098,0.505295977170522,0.631689869398388,0.853241471559422
"lnc-GGT2-26:7",84,0.147368421052632,-146.008847663906,-131.595402124959,1.1095284888849,0.69327781,0.0835940448527503,0.681174148081865,0.736329929417491,0.790221503805236,1.94184081086003
"SPENT001828",222,0.195250659630607,-51.4650343905125,-45.8408619930357,1.12268906283506,1.18704582529373,0.0702025562679448,1.08745099288932,1.30808287581904,1.56418866133807,3.95332137023324
"lnc-PAH-3:5",129,0.236263736263736,-91.7187208652182,-82.7805826097744,1.10797385055355,0.905964302911214,0.116938114635648,0.614570783506916,0.759408968534984,0.888394839036271,1.70334412758119
"lnc-RPP30-1:1",39,0.147727272727273,-334.947838118239,-302.598486821095,1.10690519849252,0.10671190913415,0.0268634391092177,0.246106665778229,0.273413427794032,0.335608067440301,0.438210439971997
"SPENT005108",1755,0.913586673607496,-4.5612926651333,-4.08027934900774,1.11788734912048,5.94763854609668,0.215126841171332,2.38395059129917,2.65231495234758,3.13314560501506,6.32172670575628
"SPENT002337",309,0.545936395759717,-35.7095278013517,-32.0178929404442,1.11529911939472,0.955240169584522,0.116569438995033,0.629964158219109,0.696956264912821,0.78672697498949,1.40272084544033
"SPENT002549",318,0.0413094310210444,-34.6746120460572,-30.8169090714232,1.12518137252809,7.75209612396677,0.0665150813791507,6.50480198282889,7.18904893298452,8.42065118670068,36.1685634745504
"SPENT003225",180,0.46875,-64.6386144127258,-58.1929109497879,1.11076441026467,0.587883523117299,0.102523192488224,0.35418409557681,0.382106553234174,0.462966671518433,0.960918038710693
"SPENT004267",246,0.0806028833551769,-46.2512720712745,-41.435862846606,1.11621356221047,2.30419371687393,0.0498764520931623,2.66895393289036,3.0527994983149,3.41463755442261,7.42497840180139
"SPENT000284",192,0.387878787878788,-60.2548989170353,-54.3075149719516,1.10951309313555,1.82727300000001,0.258022278348017,0.523052337554427,0.605409161303802,0.702075612580658,1.82727300000001
"SPENT001634",330,0.153631284916201,-33.3574941980985,-29.9240934155896,1.11473700254926,1.51138458145218,0.0485939582789316,2.19452895308091,2.39015571981221,2.81376487670972,6.24672454490846
"lnc-SLC6A2-2:1",84,0.368421052631579,-145.842704506655,-131.624847875701,1.10801802896958,0.163275246796644,0.0511266239232071,0.335054818284969,0.362243406214623,0.414389304103454,0.96056792979382
"lnc-FOXD1-7:4",165,0.221774193548387,-70.5453559682587,-63.3496072206973,1.11358789838259,0.811224032406761,0.0752685311244231,0.824107842071481,0.894004526096504,1.11811961701224,1.92608271468011
"CASC15:54",192,0.207792207792208,-60.1761167453653,-54.2276620107669,1.10969410286243,0.856761287748006,0.0627562926907521,1.00467976387541,1.22058435641035,1.37146008273569,2.93806712907691
"lnc-LBX1-7:1",24,0.0882352941176471,-578.143606096996,-523.081165595343,1.10526557659361,0.28415968547829,0.0707255519492025,0.341111006009004,0.358295392298019,0.395426026264662,0.506798574686362
"SPENT003933",483,0.0481843575418994,-21.6279044919775,-19.1770409451527,1.12780196662428,20.0398622354921,0.135682353830823,10.7268518867002,12.162441647904,13.7369170919173,81.2211917184085
"lnc-NAIF1-1:4",210,0.177215189873418,-54.5385780881552,-48.709357099486,1.11967353575953,0.952203890152008,0.0539009394033809,1.25957336070042,1.41644886998354,1.63877702123858,4.09595909566785
"ENST00000634803",348,0.111610006414368,-31.1712699476516,-27.8854499759309,1.11783277567896,11.1096819375962,0.235353569632276,2.89760813893505,3.23931943388474,3.75014409458107,18.1688904315821
"SPENT005085",156,0.220338983050847,-75.102694307998,-67.5716011023999,1.11145352607799,0.692621439999999,0.0683734613716644,0.839834867641395,1.04026826082388,1.22911169443756,2.74440820699445
"ENST00000661313",255,0.0686037126715093,-44.224514970784,-39.4470609075467,1.12111052010781,1.25471064966616,0.0226665884985728,3.85726702391563,4.33507545335575,4.87204492989534,13.731791586179
"SPENT003847",276,0.0368343787535033,-40.4430251191212,-36.1808017018988,1.11780345422801,4.82495810380308,0.0435415850942482,7.78020982895207,8.84475904705164,10.3942539702992,36.1247503364274
"SPENT004677",360,0.269461077844311,-30.236305983959,-27.2313710280383,1.11034828003433,3.76659412974657,0.197689509351375,1.67404360305555,1.87932984395523,2.16950155508013,8.59474012048854
"lnc-ZNF727-13:1",177,0.341698841698842,-65.6579584875555,-58.9490835415802,1.1138079600719,0.39108006954378,0.0515380848052815,0.599310838539493,0.664621747884599,0.840132082269611,1.53310887738014
"lnc-BOD1-4:1",237,0.434862385321101,-48.2209822654138,-43.22437789632,1.11559690647437,0.456829018988783,0.0586347129768076,0.623223575632923,0.656293011733383,0.764563478980332,1.07326120881162
"SPENT002050",234,0.13854351687389,-48.3864872482905,-43.5370870495717,1.11138549975099,1.79728372000001,0.0714762737842164,1.74552531795568,1.93872607462923,2.29765639331726,5.69153459709337
"SPENT001545",111,0.125993189557321,-108.216672575319,-97.3227190933195,1.11193638631853,0.775942496661082,0.0596065977407759,0.901458146399137,1.09980955775019,1.26585777307957,1.99495076394752
"LINC01788:8",249,0.119481765834933,-45.5680676377835,-40.6132721369537,1.12199941644991,1.77639615831188,0.0577441827394808,1.99510798111361,2.24168806531874,2.69872830199143,7.7095017366659
"SPENT000720",918,0.133101348412353,-11.3590983936766,-10.1015630871126,1.12448918011197,11.1102414595522,0.10904312651507,7.18171838389834,8.16161525497701,9.47281663525341,59.7975563346443
"SPENT005207",318,0.203065134099617,-34.6671563439255,-30.8910903991411,1.12223802708141,0.608053057905609,0.0264085902765361,1.59592847178639,1.77636364169119,1.94433651375844,5.39055821732784
"lnc-ZNF460-1:1",189,0.122647631408177,-61.5244943031224,-55.0195851939613,1.11822897403223,1.1630283599081,0.0490820110787795,1.39627026383961,1.58841994193401,1.83427879526137,5.9548218130847
"SPENT004933",273,0.0997442455242967,-41.868497432925,-37.342139417031,1.12121314114717,3.86700157001396,0.0953919610688677,2.86039456389522,3.31382598489054,3.90904753572982,17.4538795127111
"lnc-RYK-1:1",135,0.164034021871203,-87.8946563138101,-79.0077847408957,1.11248096123766,1.13623264944249,0.0970163353184398,1.00836513110408,1.15317996884058,1.35626569516113,2.85246169619677
"SPENT003268",363,0.438935912938331,-29.9698676907997,-26.7702645884825,1.11952078739236,0.879815545678635,0.0711133017514029,0.794171546580164,0.886295042896037,1.06364626840535,2.19783561045525
"SPENT005053",228,0.108468125594672,-50.1405942329286,-44.9670242096797,1.11505253269873,2.81368109965005,0.0917725458383699,2.17709059082878,2.47434357229079,2.88560969445101,12.0063917230018
"SPENT002255",252,0.440559440559441,-45.134192969499,-40.2768504991422,1.12059886535717,0.82897592400296,0.103772015259411,0.731029034828209,0.852077914864967,0.96177716660777,3.12154149171218
"ENST00000703636",426,0.746059544658494,-25.2598515385454,-22.8079495119603,1.10750208059253,1.75183998196225,0.218794211648879,0.732823605021383,0.8261824933545,1.03625185934233,1.98743627318987
"lnc-PDGFD-1:9",138,0.480836236933798,-85.8026530309113,-76.9967392589819,1.11436735966585,0.413510787625257,0.098293787642465,0.329199373134353,0.362114048647069,0.403525934287701,0.602736758273313
"lnc-C1GALT1C1L-5:1",291,0.251295336787565,-38.3343542233909,-34.3005352035564,1.11760221803817,5.39776810507372,0.319977104036571,1.17698312318463,1.31352104319036,1.47343848214117,5.39776810507372
"SPENT002289",366,0.123440134907251,-29.7634664832626,-26.4015788961705,1.12733661120471,1.91557600473464,0.044412862636824,3.25100712729647,3.5354119232899,4.10603803566166,14.7279308877849
"TDRKH-AS1:22",177,0.178427419354839,-65.1872123361542,-58.5279606964981,1.11377897948962,0.597726537897783,0.0410036507940381,1.12259239213335,1.25980263260682,1.36959347300843,3.96852490824856
"SPENT006450",291,0.0213797663654397,-38.3289773584807,-34.1982759099501,1.12078683321368,6.12220159756956,0.0300075403778358,12.6202745815736,14.2016001514344,16.6702015064514,104.765178688524
"TTTY13:1",183,0.278115501519757,-63.3835448559324,-56.8676116391082,1.11458074339706,0.570869343663611,0.0585141262042811,0.670774189968164,0.758306692777809,0.840330510218082,2.48825309301796
"ENST00000702783",795,0.357464028776978,-12.3199370547688,-11.183033083892,1.10166329316457,17.5686141694498,0.578061121364088,3.12763337392438,3.4224549182227,3.90157321011697,23.2312030405485
"SPENT003425",336,0.438642297650131,-32.4127769866206,-28.7947657589586,1.1256482257209,1.04585806086908,0.0947491863207687,0.831095897492516,1.00914272888221,1.07695998839978,2.70938205691205
"lnc-TRABD2B-4:2",207,0.383333333333333,-55.5798877208993,-49.7540076024511,1.11709368549763,0.680761829999995,0.0869015151972957,0.575249292700236,0.680761829999995,0.771484506496418,1.82159493973608
"SPENT000736",204,0.686868686868687,-56.3265017464545,-50.5993654194878,1.11318593186864,1.83586411,0.434130113360355,0.359599746055409,0.372596342585129,0.440092185629108,1.83586411
"lnc-SPDYE16-1:1",153,0.337748344370861,-76.9620415169243,-69.2179102994327,1.11188045383039,0.468184209999999,0.0703817635151466,0.425171324479947,0.468184209999999,0.523005272148988,2.05310479102305
"lnc-TAOK3-1:1",342,0.41304347826087,-32.0097147509051,-28.4287656208563,1.12596217429228,1.05394399034803,0.088520726359795,0.965337123651267,1.05756021093066,1.17408165568509,3.03538214618979
"SPENT006353",138,0.0777027027027027,-85.7617828293166,-77.1926082920597,1.11101029913169,2.16588155019778,0.0825416852456064,1.65610983239627,1.94815732084035,2.4108602167878,5.91777555187647
"lnc-AMY1B-2:2",75,0.216763005780347,-165.358438954564,-149.058920273646,1.10934950186808,0.578311354707195,0.112867522990016,0.329220481448115,0.357052588401822,0.389406243259588,0.946367826019219
"SPENT005111",246,0.144876325088339,-46.0891284763754,-41.384509537911,1.11368067402502,3.8640689039447,0.160027757394044,1.9973187138408,2.26412859014608,2.68385227867525,12.9132367036922
"SPENT002895",234,0.0817039106145251,-48.4199573806904,-43.4670525947398,1.11394618430029,1.61850677007761,0.0382604437541601,3.01022488977475,3.37982240616326,3.90836329390086,10.2594642597368
"lnc-OPCML-6:4",174,0.190789473684211,-66.6804789518605,-59.588352052151,1.11901867823937,0.532290147475504,0.0388841071743105,0.904387640957749,1.06130833087298,1.21040220006832,2.2664799723741
"APTR:9",219,0.107934943321833,-52.3733697569954,-46.9897474426884,1.11457014790031,1.58449505372994,0.0522103857665089,2.04657790085508,2.26377149471971,2.56778148601872,7.32018437286512
"lnc-TMEM178A-1:20",207,0.383333333333333,-55.6539286339504,-49.9599473314439,1.11397092284208,0.680112669950531,0.0877735949425741,0.611333902605451,0.737513001124928,0.857648579636316,1.43025374461469
"lnc-NAPEPLD-5:6",12,0.0466926070038911,-1357.26945415703,-1228.74002782852,1.10460262009666,0.440823431186768,0.120006526501712,0.308094507836746,0.34864660405969,0.422248525291399,0.85014923329583
"ZFY-AS1:1",90,0.18,-135.736580110621,-122.180768617036,1.11094881499784,1.19951619473544,0.162938670448322,0.51224211901338,0.576466832950161,0.724499601780128,1.2612456989466
"lnc-C15orf41-10:1",78,0.356164383561644,-158.117129775167,-142.683801185113,1.10816454609329,0.226758766778872,0.0706724064691994,0.217421966981061,0.230728202399639,0.269962042621674,0.813779791521109
